,tweet_id,lat,lon,content,location,user,raw_source,data_point,time
973399996463710208,973399996463710208,,,RT @Mikayla_Kilts: @AllyDemmith @BananaMeMahone Or maybe you have 47 other Twitter accts,"Chicago, IL",583336980,"{u'contributors': None, u'truncated': False, u'text': u'RT @Mikayla_Kilts: @AllyDemmith @BananaMeMahone Or maybe you have 47 other Twitter accts', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 973399996463710208, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'indices': [3, 17], u'screen_name': u'Mikayla_Kilts', u'id': 513783504, u'name': u""it's mkilts\u2122"", u'id_str': u'513783504'}, {u'indices': [19, 31], u'screen_name': u'AllyDemmith', u'id': 1669138302, u'name': u'ally\U0001f339', u'id_str': u'1669138302'}, {u'indices': [32, 47], u'screen_name': u'BananaMeMahone', u'id': 583336980, u'name': u'Andrewia\U0001f496\U0001f495\U0001f338', u'id_str': u'583336980'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'id_str': u'973399996463710208', u'retweet_count': 1, u'in_reply_to_user_id': None, u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': False, u'text': u'@AllyDemmith @BananaMeMahone Or maybe you have 47 other Twitter accts', u'is_quote_status': False, u'in_reply_to_status_id': 973398581662142464, u'id': 973399031132119041, u'favorite_count': 3, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'indices': [0, 12], u'screen_name': u'AllyDemmith', u'id': 1669138302, u'name': u'ally\U0001f339', u'id_str': u'1669138302'}, {u'indices': [13, 28], u'screen_name': u'BananaMeMahone', u'id': 583336980, u'name': u'Andrewia\U0001f496\U0001f495\U0001f338', u'id_str': u'583336980'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'AllyDemmith', u'id_str': u'973399031132119041', u'retweet_count': 1, u'in_reply_to_user_id': 1669138302, u'favorited': False, u'user': {u'follow_request_sent': None, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': u'Pacific Time (US & Canada)', u'id': 513783504, u'default_profile': False, u'verified': False, u'profile_text_color': u'3C3940', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/971965929016799232/l3YbPSyC_normal.jpg', u'profile_sidebar_fill_color': u'95E8EC', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/OtZysvubbO', u'indices': [0, 23], u'expanded_url': u'https://twitter.com/jakemiller/status/760545805417623553', u'display_url': u'twitter.com/jakemiller/sta\u2026'}]}, u'description': {u'urls': []}}, u'followers_count': 1848, u'protected': False, u'id_str': u'513783504', u'default_profile_image': False, u'listed_count': 6, u'lang': u'en', u'utc_offset': -25200, u'statuses_count': 22233, u'description': u'21 | 717 | All I tweet about is Jake Miller | 6.16.10', u'friends_count': 660, u'profile_link_color': u'FF0000', u'profile_image_url': u'http://pbs.twimg.com/profile_images/971965929016799232/l3YbPSyC_normal.jpg', u'notifications': None, u'profile_background_image_url_https': u'https://pbs.twimg.com/profile_background_images/378800000040897753/f82bcc27d210e1a5c167861ba7a4c8ac.png', u'profile_background_color': u'642D8B', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/513783504/1520527398', u'profile_background_image_url': u'http://pbs.twimg.com/profile_background_images/378800000040897753/f82bcc27d210e1a5c167861ba7a4c8ac.png', u'name': u'it's mkilts™', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 124335, u'screen_name': u'Mikayla_Kilts', u'url': u'https://t.co/OtZysvubbO', u'created_at': u'Sun Mar 04 00:54:09 +0000 2012', u'contributors_enabled': False, u'location': u'Hershey, PA', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': None}, u'geo': None, u'in_reply_to_user_id_str': u'1669138302', u'lang': u'en', u'created_at': u'Tue Mar 13 03:23:08 +0000 2018', u'in_reply_to_status_id_str': u'973398581662142464', u'place': None, u'metadata': {u'iso_language_code': u'en', u'result_type': u'recent'}}, u'user': {u'follow_request_sent': None, u'has_extended_profile': True, u'profile_use_background_image': True, u'time_zone': u'Central Time (US & Canada)', u'id': 583336980, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/964256802023100421/-041sSJt_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 2254, u'protected': False, u'id_str': u'583336980', u'default_profile_image': False, u'listed_count': 21, u'lang': u'en', u'utc_offset': -18000, u'statuses_count': 30602, u'description': u'#JAKEMILLER #AUSTINMAHONE Austin Fucking Mahone Robert told me to Settle Down Now Austin Notice me 5X ❤ 9/2/15 Austin Followed 2/9/15', u'friends_count': 3920, u'profile_link_color': u'FFCC4D', u'profile_image_url': u'http://pbs.twimg.com/profile_images/964256802023100421/-041sSJt_normal.jpg', u'notifications': None, u'profile_background_image_url_https': u'https://pbs.twimg.com/profile_background_images/538591611702104065/5dkUBaOT.jpeg', u'profile_background_color': u'120D12', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/583336980/1520573330', u'profile_background_image_url': u'http://pbs.twimg.com/profile_background_images/538591611702104065/5dkUBaOT.jpeg', u'name': u'Andrewia💖💕🌸', u'is_translation_enabled': False, u'profile_background_tile': True, u'favourites_count': 23286, u'screen_name': u'BananaMeMahone', u'url': None, u'created_at': u'Thu May 17 23:20:54 +0000 2012', u'contributors_enabled': False, u'location': u'Chicago, IL', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Tue Mar 13 03:26:58 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None, u'metadata': {u'iso_language_code': u'en', u'result_type': u'recent'}}",none,Tue Mar 13 03:26:58 +0000 2018
973400171269820416,973400171269820416,,,"RT @CDActionNews: Special Report: Good Character Breakfast 1-26-2018
https://t.co/Z9H5VTkiDR",,3080190946,"{u'contributors': None, u'truncated': False, u'text': u'RT @CDActionNews: Special Report: Good Character Breakfast 1-26-2018
https://t.co/Z9H5VTkiDR', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 973400171269820416, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'indices': [3, 16], u'screen_name': u'CDActionNews', u'id': 1222175857, u'name': u'CD Action News', u'id_str': u'1222175857'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/Z9H5VTkiDR', u'indices': [69, 92], u'expanded_url': u'https://www.youtube.com/watch?v=1w-W9hdyRBI', u'display_url': u'youtube.com/watch?v=1w-W9h\u2026'}]}, u'in_reply_to_screen_name': None, u'id_str': u'973400171269820416', u'retweet_count': 0, u'in_reply_to_user_id': None, u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': False, u'text': u'Special Report: Good Character Breakfast 1-26-2018
https://t.co/Z9H5VTkiDR', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 973133039743258624, u'favorite_count': 2, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/Z9H5VTkiDR', u'indices': [51, 74], u'expanded_url': u'https://www.youtube.com/watch?v=1w-W9hdyRBI', u'display_url': u'youtube.com/watch?v=1w-W9h\u2026'}]}, u'in_reply_to_screen_name': None, u'id_str': u'973133039743258624', u'retweet_count': 0, u'in_reply_to_user_id': None, u'favorited': False, u'user': {u'follow_request_sent': None, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': u'Eastern Time (US & Canada)', u'id': 1222175857, u'default_profile': False, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/472001968630542336/KCY9VO41_normal.jpeg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': False, u'entities': {u'url': {u'urls': [{u'url': u'http://t.co/IAt2XLGwTP', u'indices': [0, 22], u'expanded_url': u'http://www.cdschools.info/', u'display_url': u'cdschools.info'}]}, u'description': {u'urls': []}}, u'followers_count': 550, u'protected': False, u'id_str': u'1222175857', u'default_profile_image': False, u'listed_count': 0, u'lang': u'en', u'utc_offset': -14400, u'statuses_count': 2696, u'description': u'', u'friends_count': 33, u'profile_link_color': u'0084B4', u'profile_image_url': u'http://pbs.twimg.com/profile_images/472001968630542336/KCY9VO41_normal.jpeg', u'notifications': None, u'profile_background_image_url_https': u'https://pbs.twimg.com/profile_background_images/801807584/94d266875ffde1e161868504086d525c.jpeg', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/1222175857/1401453663', u'profile_background_image_url': u'http://pbs.twimg.com/profile_background_images/801807584/94d266875ffde1e161868504086d525c.jpeg', u'name': u'CD Action News', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 0, u'screen_name': u'CDActionNews', u'url': u'http://t.co/IAt2XLGwTP', u'created_at': u'Tue Feb 26 15:42:45 +0000 2013', u'contributors_enabled': False, u'location': u'Harrisburg, PA', u'profile_sidebar_border_color': u'FFFFFF', u'translator_type': u'none', u'following': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Mar 12 09:46:11 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None, u'metadata': {u'iso_language_code': u'en', u'result_type': u'recent'}}, u'user': {u'follow_request_sent': None, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 3080190946, u'default_profile': True, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/911970594643685376/iXoad3_G_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 68, u'protected': False, u'id_str': u'3080190946', u'default_profile_image': False, u'listed_count': 0, u'lang': u'en', u'utc_offset': None, u'statuses_count': 122, u'description': u'', u'friends_count': 252, u'profile_link_color': u'1DA1F2', u'profile_image_url': u'http://pbs.twimg.com/profile_images/911970594643685376/iXoad3_G_normal.jpg', u'notifications': None, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'C0DEED', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/3080190946/1460216698', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'David Smith', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 996, u'screen_name': u'Smith343David', u'url': None, u'created_at': u'Sun Mar 08 19:51:15 +0000 2015', u'contributors_enabled': False, u'location': u'', u'profile_sidebar_border_color': u'C0DEED', u'translator_type': u'none', u'following': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Tue Mar 13 03:27:40 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None, u'metadata': {u'iso_language_code': u'en', u'result_type': u'recent'}}",none,Tue Mar 13 03:27:40 +0000 2018
973400110787977216,973400110787977216,,,RT @TomRoyActor: @JanBartlett10  https://t.co/nIxlkNpgBX,"Portsmouth, VA",747103790,"{u'contributors': None, u'truncated': False, u'text': u'RT @TomRoyActor: @JanBartlett10  https://t.co/nIxlkNpgBX', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 973400110787977216, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'indices': [3, 15], u'screen_name': u'TomRoyActor', u'id': 2181075367, u'name': u'Thomas Roy', u'id_str': u'2181075367'}, {u'indices': [17, 31], u'screen_name': u'JanBartlett10', u'id': 747103790, u'name': u'Jan Bartlett', u'id_str': u'747103790'}], u'hashtags': [], u'urls': [], u'media': [{u'source_user_id': 2181075367, u'source_status_id_str': u'973379143407718400', u'expanded_url': u'https://twitter.com/TomRoyActor/status/973379143407718400/photo/1', u'display_url': u'pic.twitter.com/nIxlkNpgBX', u'url': u'https://t.co/nIxlkNpgBX', u'media_url_https': u'https://pbs.twimg.com/media/DYIjKtaXkAAcMmM.jpg', u'source_user_id_str': u'2181075367', u'source_status_id': 973379143407718400, u'id_str': u'973379136361304064', u'sizes': {u'large': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'small': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'medium': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'thumb': {u'h': 150, u'w': 150, u'resize': u'crop'}}, u'indices': [33, 56], u'type': u'photo', u'id': 973379136361304064, u'media_url': u'http://pbs.twimg.com/media/DYIjKtaXkAAcMmM.jpg'}]}, u'in_reply_to_screen_name': None, u'id_str': u'973400110787977216', u'retweet_count': 1, u'in_reply_to_user_id': None, u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': False, u'text': u'@JanBartlett10  https://t.co/nIxlkNpgBX', u'is_quote_status': False, u'in_reply_to_status_id': 973374549919137792, u'id': 973379143407718400, u'favorite_count': 1, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'indices': [0, 14], u'screen_name': u'JanBartlett10', u'id': 747103790, u'name': u'Jan Bartlett', u'id_str': u'747103790'}], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/TomRoyActor/status/973379143407718400/photo/1', u'sizes': {u'large': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'small': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'medium': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'thumb': {u'h': 150, u'w': 150, u'resize': u'crop'}}, u'url': u'https://t.co/nIxlkNpgBX', u'media_url_https': u'https://pbs.twimg.com/media/DYIjKtaXkAAcMmM.jpg', u'id_str': u'973379136361304064', u'indices': [16, 39], u'media_url': u'http://pbs.twimg.com/media/DYIjKtaXkAAcMmM.jpg', u'type': u'photo', u'id': 973379136361304064, u'display_url': u'pic.twitter.com/nIxlkNpgBX'}]}, u'in_reply_to_screen_name': u'JanBartlett10', u'id_str': u'973379143407718400', u'retweet_count': 1, u'in_reply_to_user_id': 747103790, u'favorited': False, u'user': {u'follow_request_sent': None, u'has_extended_profile': True, u'profile_use_background_image': True, u'time_zone': u'Eastern Time (US & Canada)', u'id': 2181075367, u'default_profile': True, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/969389526178295816/cR80Ucs6_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/maTj62gIO1', u'indices': [0, 23], u'expanded_url': u'http://www.wellcat.com', u'display_url': u'wellcat.com'}]}, u'description': {u'urls': [{u'url': u'https://t.co/5xeE1sL4UM', u'indices': [42, 65], u'expanded_url': u'http://www.youtube.com/watch?v=CTO4GurGCt8', u'display_url': u'youtube.com/watch?v=CTO4Gu\u2026'}, {u'url': u'https://t.co/maTj62gIO1', u'indices': [78, 101], u'expanded_url': u'http://www.wellcat.com', u'display_url': u'wellcat.com'}]}}, u'followers_count': 2045, u'protected': False, u'id_str': u'2181075367', u'default_profile_image': False, u'listed_count': 8, u'lang': u'en', u'utc_offset': -14400, u'statuses_count': 10476, u'description': u'See me in 5 roles in less than 2 minutes: https://t.co/5xeE1sL4UM and also at https://t.co/maTj62gIO1 #resist SagAftra, Navy vet. Memento Mori', u'friends_count': 4998, u'profile_link_color': u'1DA1F2', u'profile_image_url': u'http://pbs.twimg.com/profile_images/969389526178295816/cR80Ucs6_normal.jpg', u'notifications': None, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'C0DEED', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/2181075367/1496497863', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'Thomas Roy', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 1691, u'screen_name': u'TomRoyActor', u'url': u'https://t.co/maTj62gIO1', u'created_at': u'Thu Nov 07 23:39:46 +0000 2013', u'contributors_enabled': False, u'location': u'Lebanon, PA', u'profile_sidebar_border_color': u'C0DEED', u'translator_type': u'none', u'following': None}, u'geo': None, u'in_reply_to_user_id_str': u'747103790', u'possibly_sensitive': False, u'lang': u'und', u'created_at': u'Tue Mar 13 02:04:06 +0000 2018', u'in_reply_to_status_id_str': u'973374549919137792', u'place': None, u'extended_entities': {u'media': [{u'expanded_url': u'https://twitter.com/TomRoyActor/status/973379143407718400/photo/1', u'sizes': {u'large': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'small': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'medium': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'thumb': {u'h': 150, u'w': 150, u'resize': u'crop'}}, u'url': u'https://t.co/nIxlkNpgBX', u'media_url_https': u'https://pbs.twimg.com/media/DYIjKtaXkAAcMmM.jpg', u'id_str': u'973379136361304064', u'indices': [16, 39], u'media_url': u'http://pbs.twimg.com/media/DYIjKtaXkAAcMmM.jpg', u'type': u'photo', u'id': 973379136361304064, u'display_url': u'pic.twitter.com/nIxlkNpgBX'}]}, u'metadata': {u'iso_language_code': u'und', u'result_type': u'recent'}}, u'user': {u'follow_request_sent': None, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 747103790, u'default_profile': True, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/914106226979561472/bjLg-W5a_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': True, u'entities': {u'description': {u'urls': []}}, u'followers_count': 377, u'protected': False, u'id_str': u'747103790', u'default_profile_image': False, u'listed_count': 0, u'lang': u'en', u'utc_offset': None, u'statuses_count': 4260, u'description': u'Democrat down to my bones, unapologetically liberal, believe we all need to take care of the sick, and Donald Trump is the DEVIL.  Pence, too.', u'friends_count': 339, u'profile_link_color': u'1DA1F2', u'profile_image_url': u'http://pbs.twimg.com/profile_images/914106226979561472/bjLg-W5a_normal.jpg', u'notifications': None, u'profile_background_image_url_https': u'https://abs.twimg.com/images/themes/theme1/bg.png', u'profile_background_color': u'C0DEED', u'profile_background_image_url': u'http://abs.twimg.com/images/themes/theme1/bg.png', u'name': u'Jan Bartlett', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 17464, u'screen_name': u'JanBartlett10', u'url': None, u'created_at': u'Thu Aug 09 12:02:07 +0000 2012', u'contributors_enabled': False, u'location': u'Portsmouth, VA', u'profile_sidebar_border_color': u'C0DEED', u'translator_type': u'none', u'following': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'und', u'created_at': u'Tue Mar 13 03:27:25 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'source_user_id': 2181075367, u'source_status_id_str': u'973379143407718400', u'expanded_url': u'https://twitter.com/TomRoyActor/status/973379143407718400/photo/1', u'display_url': u'pic.twitter.com/nIxlkNpgBX', u'url': u'https://t.co/nIxlkNpgBX', u'media_url_https': u'https://pbs.twimg.com/media/DYIjKtaXkAAcMmM.jpg', u'source_user_id_str': u'2181075367', u'source_status_id': 973379143407718400, u'id_str': u'973379136361304064', u'sizes': {u'large': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'small': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'medium': {u'h': 640, u'w': 640, u'resize': u'fit'}, u'thumb': {u'h': 150, u'w': 150, u'resize': u'crop'}}, u'indices': [33, 56], u'type': u'photo', u'id': 973379136361304064, u'media_url': u'http://pbs.twimg.com/media/DYIjKtaXkAAcMmM.jpg'}]}, u'metadata': {u'iso_language_code': u'und', u'result_type': u'recent'}}",none,Tue Mar 13 03:27:25 +0000 2018
973400015929360384,973400015929360384,,,RT @RickSmithShow: Sarah Huckabee Sanders thought it necessary to remind us that Obama didn't do anything on gun control for two years. She…,"Harlem, NY",830562865060798464,"{u'contributors': None, u'truncated': False, u'text': u'RT @RickSmithShow: Sarah Huckabee Sanders thought it necessary to remind us that Obama didn't do anything on gun control for two years. She…', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 973400015929360384, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'indices': [3, 17], u'screen_name': u'RickSmithShow', u'id': 40145940, u'name': u'Rick Smith', u'id_str': u'40145940'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'id_str': u'973400015929360384', u'retweet_count': 185, u'in_reply_to_user_id': None, u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': True, u'text': u'Sarah Huckabee Sanders thought it necessary to remind us that Obama didn't do anything on gun control for two years… https://t.co/xerTA6uTLp', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 973377366507573249, u'favorite_count': 548, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/xerTA6uTLp', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/973377366507573249', u'display_url': u'twitter.com/i/web/status/9\u2026'}]}, u'in_reply_to_screen_name': None, u'id_str': u'973377366507573249', u'retweet_count': 185, u'in_reply_to_user_id': None, u'favorited': False, u'user': {u'follow_request_sent': None, u'has_extended_profile': True, u'profile_use_background_image': True, u'time_zone': u'America/Detroit', u'id': 40145940, u'default_profile': False, u'verified': True, u'profile_text_color': u'E37171', u'profile_image_url_https': u'https://pbs.twimg.com/profile_images/834548465342496768/uSweCRrE_normal.jpg', u'profile_sidebar_fill_color': u'000000', u'is_translator': False, u'geo_enabled': True, u'entities': {u'url': {u'urls': [{u'url': u'https://t.co/8dI7z9CmM9', u'indices': [0, 23], u'expanded_url': u'http://thericksmithshow.com', u'display_url': u'thericksmithshow.com'}]}, u'description': {u'urls': [{u'url': u'https://t.co/8dI7z9CmM9', u'indices': [113, 136], u'expanded_url': u'http://thericksmithshow.com', u'display_url': u'thericksmithshow.com'}]}}, u'followers_count': 22581, u'protected': False, u'id_str': u'40145940', u'default_profile_image': False, u'listed_count': 417, u'lang': u'en', u'utc_offset': -14400, u'statuses_count': 47117, u'description': u'Patriotic American Bringing #TheResistance to your Radio daily 9pm-11pm

Your TV Sat. 7pm @freespeechtv
podcast@ https://t.co/8dI7z9CmM9', u'friends_count': 3189, u'profile_link_color': u'0084B4', u'profile_image_url': u'http://pbs.twimg.com/profile_images/834548465342496768/uSweCRrE_normal.jpg', u'notifications': None, u'profile_background_image_url_https': u'https://pbs.twimg.com/profile_background_images/192282195/twitter.png', u'profile_background_color': u'000000', u'profile_banner_url': u'https://pbs.twimg.com/profile_banners/40145940/1452708901', u'profile_background_image_url': u'http://pbs.twimg.com/profile_background_images/192282195/twitter.png', u'name': u'Rick Smith', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 5820, u'screen_name': u'RickSmithShow', u'url': u'https://t.co/8dI7z9CmM9', u'created_at': u'Fri May 15 01:48:17 +0000 2009', u'contributors_enabled': False, u'location': u'Harrisburg, PA', u'profile_sidebar_border_color': u'C0DEED', u'translator_type': u'none', u'following': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Tue Mar 13 01:57:03 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None, u'metadata': {u'iso_language_code': u'en', u'result_type': u'recent'}}, u'user': {u'follow_request_sent': None, u'has_extended_profile': False, u'profile_use_background_image': True, u'time_zone': None, u'id': 830562865060798464, u'default_profile': True, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', u'profile_sidebar_fill_color': u'DDEEF6', u'is_translator': False, u'geo_enabled': False, u'entities': {u'description': {u'urls': []}}, u'followers_count': 225, u'protected': False, u'id_str': u'830562865060798464', u'default_profile_image': True, u'listed_count': 6, u'lang': u'en', u'utc_offset': None, u'statuses_count': 44809, u'description': u'Blocked by Sebastian Gorka (More to come)', u'friends_count': 536, u'profile_link_color': u'1DA1F2', u'profile_image_url': u'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', u'notifications': None, u'profile_background_image_url_https': None, u'profile_background_color': u'F5F8FA', u'profile_background_image_url': None, u'name': u'mike brown', u'is_translation_enabled': False, u'profile_background_tile': False, u'favourites_count': 36613, u'screen_name': u'MikeMb092159', u'url': None, u'created_at': u'Sat Feb 11 23:43:12 +0000 2017', u'contributors_enabled': False, u'location': u'Harlem, NY', u'profile_sidebar_border_color': u'C0DEED', u'translator_type': u'none', u'following': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Tue Mar 13 03:27:03 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None, u'metadata': {u'iso_language_code': u'en', u'result_type': u'recent'}}",none,Tue Mar 13 03:27:03 +0000 2018
